Consequent	Antecedent 	Support %	Confidence %
item_18	item_19	0.385223102939448	1.35593220338983
item_25	item_19	0.385223102939448	1.35593220338983
item_170	item_171	0.324283855016824	1.342281879194631
item_25	item_50	0.359976843085789	1.330108827085852
item_21	item_15	1.348063220116916	1.323861801743623
item_135	item_140	0.986780536004214	1.323334803705337
item_148	item_140	0.986780536004214	1.323334803705337
item_148	item_133	0.198487836090834	1.31578947368421
item_128	item_133	0.198487836090834	1.31578947368421
item_20	item_22	1.22444360290245	1.315321720583007
item_134	item_139	1.292347336301945	1.313573593802627
item_14	item_15	1.348063220116916	1.291572489505974
item_107	item_93	1.149575384026082	1.287391139719803
item_21	item_20	0.474890853454167	1.283226397800183
item_15	item_22	1.22444360290245	1.279772484891575
item_146	item_140	0.986780536004214	1.279223643581826
item_148	item_136	0.174112136921784	1.25
item_25	item_22	1.22444360290245	1.244223249200142
item_128	item_107	2.497638604142999	1.237364935517602
item_130	item_140	0.986780536004214	1.235112483458315
item_157	item_156	2.1855425987107	1.234813782115116
item_20	item_48	0.141030830906645	1.234567901234568
item_26	item_48	0.141030830906645	1.234567901234568
item_164	item_163	0.423963053404545	1.232032854209446
item_74	item_51	0.214593208756099	1.217038539553752
item_15	item_51	0.214593208756099	1.217038539553752
item_169	item_160	0.6829548570757	1.210962396430848
item_175	item_173	0.471843891058036	1.199261992619926
item_176	item_173	0.471843891058036	1.199261992619926
item_134	item_140	0.986780536004214	1.191001323334804
item_187	item_182	0.256380121617328	1.188455008488964
item_51	item_45	0.110561206945333	1.181102362204724
item_141	item_139	1.292347336301945	1.178848097002358
item_76	item_107	2.497638604142999	1.167654234925061
item_22	item_15	1.348063220116916	1.162415240555376
item_159	item_157	0.562382202257364	1.160990712074304
item_18	item_14	0.563688043284277	1.158301158301158
item_176	item_175	0.22634577799832	1.153846153846154
item_170	item_175	0.22634577799832	1.153846153846154
item_132	item_130	3.342953028898262	1.145833333333333
item_159	item_148 and item_151	0.114478730026073	1.140684410646388
item_140	item_148 and item_151	0.114478730026073	1.140684410646388
item_156	item_148 and item_151	0.114478730026073	1.140684410646388
item_128	item_148 and item_151	0.114478730026073	1.140684410646388
item_21	item_25	0.840961621332219	1.13871635610766
item_138	item_135	1.608360864814984	1.109607577807849
item_134	item_129	1.180915568672003	1.10578695171397
item_21	item_22	1.22444360290245	1.102026306434412
item_25	item_20	0.474890853454167	1.099908340971586
item_140	item_133	0.198487836090834	1.096491228070175
item_139	item_133	0.198487836090834	1.096491228070175
item_139	item_141	1.38941485263584	1.096491228070175
item_22	item_50	0.359976843085789	1.088270858524788
item_161	item_160	0.6829548570757	1.083492670490758
item_156	item_160	0.6829548570757	1.083492670490758
item_188	item_192	0.120572654818336	1.083032490974729
item_170	item_176	0.362588525139616	1.080432172869148
item_163	item_167	0.243321711348194	1.073345259391771
item_129	item_132	0.618968646756944	1.054852320675106
item_100	item_107	2.497638604142999	1.045660508888114
item_2	item_16	0.125360738583685	1.041666666666667
item_177	item_178	0.586757901426414	1.038575667655786
item_140	item_141	1.38941485263584	1.033834586466165
item_129	item_131	0.211110966017664	1.030927835051546
item_128	item_131	0.211110966017664	1.030927835051546
item_19	item_21	0.682519576733395	1.020408163265306
item_108	item_100	0.686437099814135	1.014584654407102
item_22	item_51	0.214593208756099	1.014198782961461
item_108	item_105	0.257685962644241	1.013513513513514
item_139	item_146 and item_151	0.345612591789742	1.007556675062972
item_130	item_146 and item_151	0.345612591789742	1.007556675062972
item_151	item_166	0.259862364355763	1.005025125628141
item_146	item_136	0.174112136921784	1.0
item_128	item_136	0.174112136921784	1.0
item_21	item_46	0.21851073183684	0.99601593625498
item_76	item_25	0.840961621332219	0.98343685300207
item_14	item_18	0.66641420406813	0.979751796211626
item_74	item_50	0.359976843085789	0.967351874244256
item_169	item_178	0.586757901426414	0.964391691394659
item_187	item_175	0.22634577799832	0.961538461538462
item_135	item_134	4.867304787648485	0.956895009837238
item_105	item_100	0.686437099814135	0.951173113506658
item_138	item_139	1.292347336301945	0.943078477601886
